image_id,filepath,lat,lon,country,region,city,source,capture_date,quality_score
prague_50.100367_14.408736_h90,data/images/prague/50.100367_14.408736_h90.jpg,50.100367,14.408736,CZ,,prague,streetview,,1.0
kyiv_50.583823_30.495358_h270,data/images/kyiv/50.583823_30.495358_h270.jpg,50.583823,30.495358,UA,,kyiv,streetview,,1.0
prague_50.082041_14.407037_h180,data/images/prague/50.082041_14.407037_h180.jpg,50.082041,14.407037,CZ,,prague,streetview,,1.0
budapest_47.484793_19.014785_h270,data/images/budapest/47.484793_19.014785_h270.jpg,47.484793,19.014785,HU,,budapest,streetview,,1.0
warsaw_52.249587_20.983454_h180,data/images/warsaw/52.249587_20.983454_h180.jpg,52.249587,20.983454,PL,,warsaw,streetview,,1.0
kyiv_50.368228_30.360681_h90,data/images/kyiv/50.368228_30.360681_h90.jpg,50.368228,30.360681,UA,,kyiv,streetview,,1.0
kyiv_50.413503_30.653447_h90,data/images/kyiv/50.413503_30.653447_h90.jpg,50.413503,30.653447,UA,,kyiv,streetview,,1.0
prague_50.107912_14.440679_h90,data/images/prague/50.107912_14.440679_h90.jpg,50.107912,14.440679,CZ,,prague,streetview,,1.0
kyiv_50.425361_30.643399_h90,data/images/kyiv/50.425361_30.643399_h90.jpg,50.425361,30.643399,UA,,kyiv,streetview,,1.0
budapest_47.5236_19.030752_h90,data/images/budapest/47.5236_19.030752_h90.jpg,47.5236,19.030752,HU,,budapest,streetview,,1.0
kyiv_50.402723_30.347239_h90,data/images/kyiv/50.402723_30.347239_h90.jpg,50.402723,30.347239,UA,,kyiv,streetview,,1.0
budapest_47.47078_19.092925_h90,data/images/budapest/47.47078_19.092925_h90.jpg,47.47078,19.092925,HU,,budapest,streetview,,1.0
warsaw_52.248509_20.988736_h90,data/images/warsaw/52.248509_20.988736_h90.jpg,52.248509,20.988736,PL,,warsaw,streetview,,1.0
kyiv_50.545016_30.498539_h180,data/images/kyiv/50.545016_30.498539_h180.jpg,50.545016,30.498539,UA,,kyiv,streetview,,1.0
budapest_47.483715_19.043497_h180,data/images/budapest/47.483715_19.043497_h180.jpg,47.483715,19.043497,HU,,budapest,streetview,,1.0
kyiv_50.332655_30.701715_h270,data/images/kyiv/50.332655_30.701715_h270.jpg,50.332655,30.701715,UA,,kyiv,streetview,,1.0
kyiv_50.407035_30.511314_h180,data/images/kyiv/50.407035_30.511314_h180.jpg,50.407035,30.511314,UA,,kyiv,streetview,,1.0
prague_50.083119_14.393599_h0,data/images/prague/50.083119_14.393599_h0.jpg,50.083119,14.393599,CZ,,prague,streetview,,1.0
kyiv_50.471714_30.477812_h270,data/images/kyiv/50.471714_30.477812_h270.jpg,50.471714,30.477812,UA,,kyiv,streetview,,1.0
warsaw_52.286238_21.066306_h90,data/images/warsaw/52.286238_21.066306_h90.jpg,52.286238,21.066306,PL,,warsaw,streetview,,1.0
warsaw_52.28516_21.075114_h0,data/images/warsaw/52.28516_21.075114_h0.jpg,52.28516,21.075114,PL,,warsaw,streetview,,1.0
prague_50.097133_14.380165_h180,data/images/prague/50.097133_14.380165_h180.jpg,50.097133,14.380165,CZ,,prague,streetview,,1.0
kyiv_50.413503_30.404779_h270,data/images/kyiv/50.413503_30.404779_h270.jpg,50.413503,30.404779,UA,,kyiv,streetview,,1.0
kyiv_50.439374_30.41164_h90,data/images/kyiv/50.439374_30.41164_h90.jpg,50.439374,30.41164,UA,,kyiv,streetview,,1.0
kyiv_50.509443_30.513599_h180,data/images/kyiv/50.509443_30.513599_h180.jpg,50.509443,30.513599,UA,,kyiv,streetview,,1.0
prague_50.098211_14.365041_h0,data/images/prague/50.098211_14.365041_h0.jpg,50.098211,14.365041,CZ,,prague,streetview,,1.0
budapest_47.538692_19.021177_h0,data/images/budapest/47.538692_19.021177_h0.jpg,47.538692,19.021177,HU,,budapest,streetview,,1.0
prague_50.051858_14.438906_h180,data/images/prague/50.051858_14.438906_h180.jpg,50.051858,14.438906,CZ,,prague,streetview,,1.0
kyiv_50.403801_30.529899_h0,data/images/kyiv/50.403801_30.529899_h0.jpg,50.403801,30.529899,UA,,kyiv,streetview,,1.0
kyiv_50.509443_30.817015_h270,data/images/kyiv/50.509443_30.817015_h270.jpg,50.509443,30.817015,UA,,kyiv,streetview,,1.0
budapest_47.495573_19.048291_h90,data/images/budapest/47.495573_19.048291_h90.jpg,47.495573,19.048291,HU,,budapest,streetview,,1.0
warsaw_52.222637_20.988713_h90,data/images/warsaw/52.222637_20.988713_h90.jpg,52.222637,20.988713,PL,,warsaw,streetview,,1.0
prague_50.064793_14.36_h180,data/images/prague/50.064793_14.36_h180.jpg,50.064793,14.36,CZ,,prague,streetview,,1.0
warsaw_52.225871_21.066148_h180,data/images/warsaw/52.225871_21.066148_h180.jpg,52.225871,21.066148,PL,,warsaw,streetview,,1.0
warsaw_52.278692_21.043381_h0,data/images/warsaw/52.278692_21.043381_h0.jpg,52.278692,21.043381,PL,,warsaw,streetview,,1.0
prague_50.072339_14.383514_h270,data/images/prague/50.072339_14.383514_h270.jpg,50.072339,14.383514,CZ,,prague,streetview,,1.0
prague_50.070183_14.45573_h0,data/images/prague/50.070183_14.45573_h0.jpg,50.070183,14.45573,CZ,,prague,streetview,,1.0
prague_50.077729_14.438948_h270,data/images/prague/50.077729_14.438948_h270.jpg,50.077729,14.438948,CZ,,prague,streetview,,1.0
budapest_47.538692_19.021177_h90,data/images/budapest/47.538692_19.021177_h90.jpg,47.538692,19.021177,HU,,budapest,streetview,,1.0
warsaw_52.215092_20.960556_h90,data/images/warsaw/52.215092_20.960556_h90.jpg,52.215092,20.960556,PL,,warsaw,streetview,,1.0
kyiv_50.466324_30.645443_h0,data/images/kyiv/50.466324_30.645443_h0.jpg,50.466324,30.645443,UA,,kyiv,streetview,,1.0
prague_50.064793_14.45572_h0,data/images/prague/50.064793_14.45572_h0.jpg,50.064793,14.45572,CZ,,prague,streetview,,1.0
kyiv_50.501897_30.250864_h0,data/images/kyiv/50.501897_30.250864_h0.jpg,50.501897,30.250864,UA,,kyiv,streetview,,1.0
prague_50.089587_14.393603_h90,data/images/prague/50.089587_14.393603_h90.jpg,50.089587,14.393603,CZ,,prague,streetview,,1.0
kyiv_50.480337_30.791248_h180,data/images/kyiv/50.480337_30.791248_h180.jpg,50.480337,30.791248,UA,,kyiv,streetview,,1.0
kyiv_50.416737_30.623024_h180,data/images/kyiv/50.416737_30.623024_h180.jpg,50.416737,30.623024,UA,,kyiv,streetview,,1.0
warsaw_52.247431_20.988735_h0,data/images/warsaw/52.247431_20.988735_h0.jpg,52.247431,20.988735,PL,,warsaw,streetview,,1.0
prague_50.097133_14.368402_h270,data/images/prague/50.097133_14.368402_h270.jpg,50.097133,14.368402,CZ,,prague,streetview,,1.0
kyiv_50.396255_30.375972_h270,data/images/kyiv/50.396255_30.375972_h270.jpg,50.396255,30.375972,UA,,kyiv,streetview,,1.0
warsaw_52.2636_21.045111_h90,data/images/warsaw/52.2636_21.045111_h90.jpg,52.2636,21.045111,PL,,warsaw,streetview,,1.0
kyiv_50.401645_30.653344_h270,data/images/kyiv/50.401645_30.653344_h270.jpg,50.401645,30.653344,UA,,kyiv,streetview,,1.0
kyiv_50.432907_30.325308_h270,data/images/kyiv/50.432907_30.325308_h270.jpg,50.432907,30.325308,UA,,kyiv,streetview,,1.0
prague_50.075573_14.442304_h0,data/images/prague/50.075573_14.442304_h0.jpg,50.075573,14.442304,CZ,,prague,streetview,,1.0
kyiv_50.437218_30.347318_h0,data/images/kyiv/50.437218_30.347318_h0.jpg,50.437218,30.347318,UA,,kyiv,streetview,,1.0
kyiv_50.438296_30.609659_h0,data/images/kyiv/50.438296_30.609659_h0.jpg,50.438296,30.609659,UA,,kyiv,streetview,,1.0
budapest_47.489105_19.084978_h90,data/images/budapest/47.489105_19.084978_h90.jpg,47.489105,19.084978,HU,,budapest,streetview,,1.0
budapest_47.521444_19.072254_h0,data/images/budapest/47.521444_19.072254_h0.jpg,47.521444,19.072254,HU,,budapest,streetview,,1.0
kyiv_50.429673_30.67728_h90,data/images/kyiv/50.429673_30.67728_h90.jpg,50.429673,30.67728,UA,,kyiv,streetview,,1.0
prague_50.100367_14.388569_h180,data/images/prague/50.100367_14.388569_h180.jpg,50.100367,14.388569,CZ,,prague,streetview,,1.0
budapest_47.509587_19.029151_h0,data/images/budapest/47.509587_19.029151_h0.jpg,47.509587,19.029151,HU,,budapest,streetview,,1.0
kyiv_50.405957_30.611098_h270,data/images/kyiv/50.405957_30.611098_h270.jpg,50.405957,30.611098,UA,,kyiv,streetview,,1.0
budapest_47.489105_19.03712_h180,data/images/budapest/47.489105_19.03712_h180.jpg,47.489105,19.03712,HU,,budapest,streetview,,1.0
kyiv_50.520222_30.245782_h90,data/images/kyiv/50.520222_30.245782_h90.jpg,50.520222,30.245782,UA,,kyiv,streetview,,1.0
warsaw_52.261444_20.972896_h270,data/images/warsaw/52.261444_20.972896_h270.jpg,52.261444,20.972896,PL,,warsaw,streetview,,1.0
kyiv_50.43614_30.435322_h0,data/images/kyiv/50.43614_30.435322_h0.jpg,50.43614,30.435322,UA,,kyiv,streetview,,1.0
kyiv_50.514833_30.245781_h270,data/images/kyiv/50.514833_30.245781_h270.jpg,50.514833,30.245781,UA,,kyiv,streetview,,1.0
budapest_47.519289_19.025962_h0,data/images/budapest/47.519289_19.025962_h0.jpg,47.519289,19.025962,HU,,budapest,streetview,,1.0
budapest_47.464312_19.049863_h270,data/images/budapest/47.464312_19.049863_h270.jpg,47.464312,19.049863,HU,,budapest,streetview,,1.0
budapest_47.47078_19.022758_h180,data/images/budapest/47.47078_19.022758_h180.jpg,47.47078,19.022758,HU,,budapest,streetview,,1.0
prague_50.047546_14.447292_h180,data/images/prague/50.047546_14.447292_h180.jpg,50.047546,14.447292,CZ,,prague,streetview,,1.0
warsaw_52.254977_21.075029_h180,data/images/warsaw/52.254977_21.075029_h180.jpg,52.254977,21.075029,PL,,warsaw,streetview,,1.0
warsaw_52.2_20.976382_h90,data/images/warsaw/52.2_20.976382_h90.jpg,52.2,20.976382,PL,,warsaw,streetview,,1.0
warsaw_52.229105_21.004558_h270,data/images/warsaw/52.229105_21.004558_h270.jpg,52.229105,21.004558,PL,,warsaw,streetview,,1.0
budapest_47.46539_19.025946_h180,data/images/budapest/47.46539_19.025946_h180.jpg,47.46539,19.025946,HU,,budapest,streetview,,1.0
warsaw_52.289472_21.073364_h180,data/images/warsaw/52.289472_21.073364_h180.jpg,52.289472,21.073364,PL,,warsaw,streetview,,1.0
budapest_47.503119_19.056275_h270,data/images/budapest/47.503119_19.056275_h270.jpg,47.503119,19.056275,HU,,budapest,streetview,,1.0
kyiv_50.431829_30.392997_h270,data/images/kyiv/50.431829_30.392997_h270.jpg,50.431829,30.392997,UA,,kyiv,streetview,,1.0
budapest_47.463234_19.089724_h270,data/images/budapest/47.463234_19.089724_h270.jpg,47.463234,19.089724,HU,,budapest,streetview,,1.0
kyiv_50.416737_30.568889_h180,data/images/kyiv/50.416737_30.568889_h180.jpg,50.416737,30.568889,UA,,kyiv,streetview,,1.0
kyiv_50.450154_30.467546_h180,data/images/kyiv/50.450154_30.467546_h180.jpg,50.450154,30.467546,UA,,kyiv,streetview,,1.0
prague_50.088509_14.413764_h180,data/images/prague/50.088509_14.413764_h180.jpg,50.088509,14.413764,CZ,,prague,streetview,,1.0
kyiv_50.422127_30.469103_h180,data/images/kyiv/50.422127_30.469103_h180.jpg,50.422127,30.469103,UA,,kyiv,streetview,,1.0
prague_50.079885_14.449031_h270,data/images/prague/50.079885_14.449031_h270.jpg,50.079885,14.449031,CZ,,prague,streetview,,1.0
warsaw_52.251743_20.988738_h90,data/images/warsaw/52.251743_20.988738_h90.jpg,52.251743,20.988738,PL,,warsaw,streetview,,1.0
kyiv_50.4577_30.797757_h0,data/images/kyiv/50.4577_30.797757_h0.jpg,50.4577,30.797757,UA,,kyiv,streetview,,1.0
budapest_47.498807_19.075418_h180,data/images/budapest/47.498807_19.075418_h180.jpg,47.498807,19.075418,HU,,budapest,streetview,,1.0
prague_50.087431_14.425523_h180,data/images/prague/50.087431_14.425523_h180.jpg,50.087431,14.425523,CZ,,prague,streetview,,1.0
prague_50.1036_14.460839_h180,data/images/prague/50.1036_14.460839_h180.jpg,50.1036,14.460839,CZ,,prague,streetview,,1.0
prague_50.044312_14.422107_h180,data/images/prague/50.044312_14.422107_h180.jpg,50.044312,14.422107,CZ,,prague,streetview,,1.0
kyiv_50.341279_30.553163_h90,data/images/kyiv/50.341279_30.553163_h90.jpg,50.341279,30.553163,UA,,kyiv,streetview,,1.0
warsaw_52.273302_20.983472_h90,data/images/warsaw/52.273302_20.983472_h90.jpg,52.273302,20.983472,PL,,warsaw,streetview,,1.0
budapest_47.462156_19.045078_h180,data/images/budapest/47.462156_19.045078_h180.jpg,47.462156,19.045078,HU,,budapest,streetview,,1.0
budapest_47.538692_19.016387_h0,data/images/budapest/47.538692_19.016387_h0.jpg,47.538692,19.016387,HU,,budapest,streetview,,1.0
kyiv_50.45231_30.525119_h270,data/images/kyiv/50.45231_30.525119_h270.jpg,50.45231,30.525119,UA,,kyiv,streetview,,1.0
kyiv_50.245339_30.731209_h270,data/images/kyiv/50.245339_30.731209_h270.jpg,50.245339,30.731209,UA,,kyiv,streetview,,1.0
prague_50.063715_14.368396_h270,data/images/prague/50.063715_14.368396_h270.jpg,50.063715,14.368396,CZ,,prague,streetview,,1.0
budapest_47.510665_19.099372_h270,data/images/budapest/47.510665_19.099372_h270.jpg,47.510665,19.099372,HU,,budapest,streetview,,1.0
kyiv_50.2766_30.707917_h0,data/images/kyiv/50.2766_30.707917_h0.jpg,50.2766,30.707917,UA,,kyiv,streetview,,1.0
prague_50.096055_14.450741_h270,data/images/prague/50.096055_14.450741_h270.jpg,50.096055,14.450741,CZ,,prague,streetview,,1.0
prague_50.105756_14.477651_h180,data/images/prague/50.105756_14.477651_h180.jpg,50.105756,14.477651,CZ,,prague,streetview,,1.0
kyiv_50.374696_30.374219_h270,data/images/kyiv/50.374696_30.374219_h270.jpg,50.374696,30.374219,UA,,kyiv,streetview,,1.0
budapest_47.53438_19.04353_h0,data/images/budapest/47.53438_19.04353_h0.jpg,47.53438,19.04353,HU,,budapest,streetview,,1.0
warsaw_52.288394_21.076885_h180,data/images/warsaw/52.288394_21.076885_h180.jpg,52.288394,21.076885,PL,,warsaw,streetview,,1.0
kyiv_50.423205_30.398045_h0,data/images/kyiv/50.423205_30.398045_h0.jpg,50.423205,30.398045,UA,,kyiv,streetview,,1.0
kyiv_50.439374_30.501345_h90,data/images/kyiv/50.439374_30.501345_h90.jpg,50.439374,30.501345,UA,,kyiv,streetview,,1.0
prague_50.05078_14.438904_h0,data/images/prague/50.05078_14.438904_h0.jpg,50.05078,14.438904,CZ,,prague,streetview,,1.0
warsaw_52.236651_20.992246_h180,data/images/warsaw/52.236651_20.992246_h180.jpg,52.236651,20.992246,PL,,warsaw,streetview,,1.0
prague_50.061559_14.381829_h0,data/images/prague/50.061559_14.381829_h0.jpg,50.061559,14.381829,CZ,,prague,streetview,,1.0
kyiv_50.324031_30.644225_h90,data/images/kyiv/50.324031_30.644225_h90.jpg,50.324031,30.644225,UA,,kyiv,streetview,,1.0
prague_50.101444_14.366722_h0,data/images/prague/50.101444_14.366722_h0.jpg,50.101444,14.366722,CZ,,prague,streetview,,1.0
kyiv_50.438296_30.516571_h270,data/images/kyiv/50.438296_30.516571_h270.jpg,50.438296,30.516571,UA,,kyiv,streetview,,1.0
budapest_47.508509_19.032342_h90,data/images/budapest/47.508509_19.032342_h90.jpg,47.508509,19.032342,HU,,budapest,streetview,,1.0
kyiv_50.418893_30.634885_h0,data/images/kyiv/50.418893_30.634885_h0.jpg,50.418893,30.634885,UA,,kyiv,streetview,,1.0
budapest_47.507431_19.033937_h180,data/images/budapest/47.507431_19.033937_h180.jpg,47.507431,19.033937,HU,,budapest,streetview,,1.0
kyiv_50.466324_30.520123_h90,data/images/kyiv/50.466324_30.520123_h90.jpg,50.466324,30.520123,UA,,kyiv,streetview,,1.0
kyiv_50.228092_30.363693_h180,data/images/kyiv/50.228092_30.363693_h180.jpg,50.228092,30.363693,UA,,kyiv,streetview,,1.0
kyiv_50.456622_30.504827_h180,data/images/kyiv/50.456622_30.504827_h180.jpg,50.456622,30.504827,UA,,kyiv,streetview,,1.0
kyiv_50.582745_30.485166_h90,data/images/kyiv/50.582745_30.485166_h90.jpg,50.582745,30.485166,UA,,kyiv,streetview,,1.0
warsaw_52.226949_21.064391_h180,data/images/warsaw/52.226949_21.064391_h180.jpg,52.226949,21.064391,PL,,warsaw,streetview,,1.0
kyiv_50.37254_30.44858_h0,data/images/kyiv/50.37254_30.44858_h0.jpg,50.37254,30.44858,UA,,kyiv,streetview,,1.0
kyiv_50.427517_30.365909_h0,data/images/kyiv/50.427517_30.365909_h0.jpg,50.427517,30.365909,UA,,kyiv,streetview,,1.0
prague_50.04_14.442243_h270,data/images/prague/50.04_14.442243_h270.jpg,50.04,14.442243,CZ,,prague,streetview,,1.0
kyiv_50.432907_30.497924_h90,data/images/kyiv/50.432907_30.497924_h90.jpg,50.432907,30.497924,UA,,kyiv,streetview,,1.0
warsaw_52.261444_20.96409_h270,data/images/warsaw/52.261444_20.96409_h270.jpg,52.261444,20.96409,PL,,warsaw,streetview,,1.0
prague_50.085275_14.444001_h90,data/images/prague/50.085275_14.444001_h90.jpg,50.085275,14.444001,CZ,,prague,streetview,,1.0
prague_50.077729_14.470863_h90,data/images/prague/50.077729_14.470863_h90.jpg,50.077729,14.470863,CZ,,prague,streetview,,1.0
prague_50.066949_14.363359_h270,data/images/prague/50.066949_14.363359_h270.jpg,50.066949,14.363359,CZ,,prague,streetview,,1.0
budapest_47.538692_19.016387_h90,data/images/budapest/47.538692_19.016387_h90.jpg,47.538692,19.016387,HU,,budapest,streetview,,1.0
budapest_47.464312_19.019567_h270,data/images/budapest/47.464312_19.019567_h270.jpg,47.464312,19.019567,HU,,budapest,streetview,,1.0
kyiv_50.435063_30.470858_h0,data/images/kyiv/50.435063_30.470858_h0.jpg,50.435063,30.470858,UA,,kyiv,streetview,,1.0
budapest_47.498807_19.075418_h90,data/images/budapest/47.498807_19.075418_h90.jpg,47.498807,19.075418,HU,,budapest,streetview,,1.0
kyiv_50.318641_30.661061_h270,data/images/kyiv/50.318641_30.661061_h270.jpg,50.318641,30.661061,UA,,kyiv,streetview,,1.0
kyiv_50.224858_30.752901_h90,data/images/kyiv/50.224858_30.752901_h90.jpg,50.224858,30.752901,UA,,kyiv,streetview,,1.0
prague_50.106834_14.386892_h270,data/images/prague/50.106834_14.386892_h270.jpg,50.106834,14.386892,CZ,,prague,streetview,,1.0
kyiv_50.447998_30.447221_h180,data/images/kyiv/50.447998_30.447221_h180.jpg,50.447998,30.447221,UA,,kyiv,streetview,,1.0
kyiv_50.327265_30.642564_h90,data/images/kyiv/50.327265_30.642564_h90.jpg,50.327265,30.642564,UA,,kyiv,streetview,,1.0
kyiv_50.336967_30.564957_h90,data/images/kyiv/50.336967_30.564957_h90.jpg,50.336967,30.564957,UA,,kyiv,streetview,,1.0
warsaw_52.204312_21.039707_h180,data/images/warsaw/52.204312_21.039707_h180.jpg,52.204312,21.039707,PL,,warsaw,streetview,,1.0
prague_50.070183_14.449013_h180,data/images/prague/50.070183_14.449013_h180.jpg,50.070183,14.449013,CZ,,prague,streetview,,1.0
budapest_47.522522_19.081833_h180,data/images/budapest/47.522522_19.081833_h180.jpg,47.522522,19.081833,HU,,budapest,streetview,,1.0
prague_50.083119_14.393599_h90,data/images/prague/50.083119_14.393599_h90.jpg,50.083119,14.393599,CZ,,prague,streetview,,1.0
prague_50.102522_14.366722_h0,data/images/prague/50.102522_14.366722_h0.jpg,50.102522,14.366722,CZ,,prague,streetview,,1.0
warsaw_52.278692_20.976429_h0,data/images/warsaw/52.278692_20.976429_h0.jpg,52.278692,20.976429,PL,,warsaw,streetview,,1.0
prague_50.096055_14.396969_h90,data/images/prague/50.096055_14.396969_h90.jpg,50.096055,14.396969,CZ,,prague,streetview,,1.0
kyiv_50.478181_30.447354_h0,data/images/kyiv/50.478181_30.447354_h0.jpg,50.478181,30.447354,UA,,kyiv,streetview,,1.0
kyiv_50.290614_30.677685_h90,data/images/kyiv/50.290614_30.677685_h90.jpg,50.290614,30.677685,UA,,kyiv,streetview,,1.0
prague_50.068027_14.390229_h90,data/images/prague/50.068027_14.390229_h90.jpg,50.068027,14.390229,CZ,,prague,streetview,,1.0
budapest_47.47617_19.099313_h0,data/images/budapest/47.47617_19.099313_h0.jpg,47.47617,19.099313,HU,,budapest,streetview,,1.0
kyiv_50.492195_30.328805_h180,data/images/kyiv/50.492195_30.328805_h180.jpg,50.492195,30.328805,UA,,kyiv,streetview,,1.0
prague_50.043234_14.470784_h0,data/images/prague/50.043234_14.470784_h0.jpg,50.043234,14.470784,CZ,,prague,streetview,,1.0
warsaw_52.284082_20.969383_h270,data/images/warsaw/52.284082_20.969383_h270.jpg,52.284082,20.969383,PL,,warsaw,streetview,,1.0
budapest_47.510665_19.035535_h90,data/images/budapest/47.510665_19.035535_h90.jpg,47.510665,19.035535,HU,,budapest,streetview,,1.0
kyiv_50.427517_30.464052_h270,data/images/kyiv/50.427517_30.464052_h270.jpg,50.427517,30.464052,UA,,kyiv,streetview,,1.0
kyiv_50.426439_30.560496_h90,data/images/kyiv/50.426439_30.560496_h90.jpg,50.426439,30.560496,UA,,kyiv,streetview,,1.0
kyiv_50.44153_30.435344_h180,data/images/kyiv/50.44153_30.435344_h180.jpg,50.44153,30.435344,UA,,kyiv,streetview,,1.0
budapest_47.520367_19.053098_h90,data/images/budapest/47.520367_19.053098_h90.jpg,47.520367,19.053098,HU,,budapest,streetview,,1.0
kyiv_50.513755_30.583128_h270,data/images/kyiv/50.513755_30.583128_h270.jpg,50.513755,30.583128,UA,,kyiv,streetview,,1.0
kyiv_50.47387_30.525249_h90,data/images/kyiv/50.47387_30.525249_h90.jpg,50.47387,30.525249,UA,,kyiv,streetview,,1.0
kyiv_50.427517_30.499587_h90,data/images/kyiv/50.427517_30.499587_h90.jpg,50.427517,30.499587,UA,,kyiv,streetview,,1.0
kyiv_50.516989_30.613668_h270,data/images/kyiv/50.516989_30.613668_h270.jpg,50.516989,30.613668,UA,,kyiv,streetview,,1.0
kyiv_50.442608_30.558913_h180,data/images/kyiv/50.442608_30.558913_h180.jpg,50.442608,30.558913,UA,,kyiv,streetview,,1.0
kyiv_50.484649_30.594775_h270,data/images/kyiv/50.484649_30.594775_h270.jpg,50.484649,30.594775,UA,,kyiv,streetview,,1.0
kyiv_50.493273_30.323724_h180,data/images/kyiv/50.493273_30.323724_h180.jpg,50.493273,30.323724,UA,,kyiv,streetview,,1.0
warsaw_52.236651_20.990486_h90,data/images/warsaw/52.236651_20.990486_h90.jpg,52.236651,20.990486,PL,,warsaw,streetview,,1.0
prague_50.106834_14.452442_h180,data/images/prague/50.106834_14.452442_h180.jpg,50.106834,14.452442,CZ,,prague,streetview,,1.0
kyiv_50.433985_30.482699_h270,data/images/kyiv/50.433985_30.482699_h270.jpg,50.433985,30.482699,UA,,kyiv,streetview,,1.0
warsaw_52.214014_21.036208_h0,data/images/warsaw/52.214014_21.036208_h0.jpg,52.214014,21.036208,PL,,warsaw,streetview,,1.0
prague_50.096055_14.398649_h90,data/images/prague/50.096055_14.398649_h90.jpg,50.096055,14.398649,CZ,,prague,streetview,,1.0
kyiv_50.45231_30.369362_h0,data/images/kyiv/50.45231_30.369362_h0.jpg,50.45231,30.369362,UA,,kyiv,streetview,,1.0
kyiv_50.5213_30.245782_h0,data/images/kyiv/50.5213_30.245782_h0.jpg,50.5213,30.245782,UA,,kyiv,streetview,,1.0
kyiv_50.437218_30.452251_h180,data/images/kyiv/50.437218_30.452251_h180.jpg,50.437218,30.452251,UA,,kyiv,streetview,,1.0
kyiv_50.490039_30.449101_h270,data/images/kyiv/50.490039_30.449101_h270.jpg,50.490039,30.449101,UA,,kyiv,streetview,,1.0
kyiv_50.464168_30.438825_h90,data/images/kyiv/50.464168_30.438825_h90.jpg,50.464168,30.438825,UA,,kyiv,streetview,,1.0
budapest_47.503119_19.081806_h90,data/images/budapest/47.503119_19.081806_h90.jpg,47.503119,19.081806,HU,,budapest,streetview,,1.0
kyiv_50.373618_30.374216_h180,data/images/kyiv/50.373618_30.374216_h180.jpg,50.373618,30.374216,UA,,kyiv,streetview,,1.0
kyiv_50.409191_30.41153_h0,data/images/kyiv/50.409191_30.41153_h0.jpg,50.409191,30.41153,UA,,kyiv,streetview,,1.0
warsaw_52.212936_20.953519_h90,data/images/warsaw/52.212936_20.953519_h90.jpg,52.212936,20.953519,PL,,warsaw,streetview,,1.0
warsaw_52.251743_20.994021_h180,data/images/warsaw/52.251743_20.994021_h180.jpg,52.251743,20.994021,PL,,warsaw,streetview,,1.0
kyiv_50.412425_30.462289_h0,data/images/kyiv/50.412425_30.462289_h0.jpg,50.412425,30.462289,UA,,kyiv,streetview,,1.0
prague_50.091743_14.415448_h90,data/images/prague/50.091743_14.415448_h90.jpg,50.091743,14.415448,CZ,,prague,streetview,,1.0
prague_50.077729_14.438948_h0,data/images/prague/50.077729_14.438948_h0.jpg,50.077729,14.438948,CZ,,prague,streetview,,1.0
prague_50.076651_14.41711_h180,data/images/prague/50.076651_14.41711_h180.jpg,50.076651,14.41711,CZ,,prague,streetview,,1.0
prague_50.101444_14.366722_h90,data/images/prague/50.101444_14.366722_h90.jpg,50.101444,14.366722,CZ,,prague,streetview,,1.0
warsaw_52.26899_21.016938_h270,data/images/warsaw/52.26899_21.016938_h270.jpg,52.26899,21.016938,PL,,warsaw,streetview,,1.0
kyiv_50.260431_30.547571_h90,data/images/kyiv/50.260431_30.547571_h90.jpg,50.260431,30.547571,UA,,kyiv,streetview,,1.0
warsaw_52.250665_21.059169_h0,data/images/warsaw/52.250665_21.059169_h0.jpg,52.250665,21.059169,PL,,warsaw,streetview,,1.0
kyiv_50.460934_30.58613_h180,data/images/kyiv/50.460934_30.58613_h180.jpg,50.460934,30.58613,UA,,kyiv,streetview,,1.0
kyiv_50.466324_30.511655_h0,data/images/kyiv/50.466324_30.511655_h0.jpg,50.466324,30.511655,UA,,kyiv,streetview,,1.0
prague_50.106834_14.465888_h180,data/images/prague/50.106834_14.465888_h180.jpg,50.106834,14.465888,CZ,,prague,streetview,,1.0
warsaw_52.228027_21.064393_h270,data/images/warsaw/52.228027_21.064393_h270.jpg,52.228027,21.064393,PL,,warsaw,streetview,,1.0
budapest_47.538692_19.027565_h90,data/images/budapest/47.538692_19.027565_h90.jpg,47.538692,19.027565,HU,,budapest,streetview,,1.0
kyiv_50.458778_30.494679_h180,data/images/kyiv/50.458778_30.494679_h180.jpg,50.458778,30.494679,UA,,kyiv,streetview,,1.0
prague_50.084197_14.38016_h90,data/images/prague/50.084197_14.38016_h90.jpg,50.084197,14.38016,CZ,,prague,streetview,,1.0
kyiv_50.490039_30.449101_h0,data/images/kyiv/50.490039_30.449101_h0.jpg,50.490039,30.449101,UA,,kyiv,streetview,,1.0
prague_50.083119_14.443997_h270,data/images/prague/50.083119_14.443997_h270.jpg,50.083119,14.443997,CZ,,prague,streetview,,1.0
budapest_47.521444_19.025963_h270,data/images/budapest/47.521444_19.025963_h270.jpg,47.521444,19.025963,HU,,budapest,streetview,,1.0
prague_50.090665_14.433929_h90,data/images/prague/50.090665_14.433929_h90.jpg,50.090665,14.433929,CZ,,prague,streetview,,1.0
warsaw_52.206468_21.032675_h90,data/images/warsaw/52.206468_21.032675_h90.jpg,52.206468,21.032675,PL,,warsaw,streetview,,1.0
prague_50.075573_14.425507_h0,data/images/prague/50.075573_14.425507_h0.jpg,50.075573,14.425507,CZ,,prague,streetview,,1.0
